"lon.half","lat.half","R","year.exclude","year.range","objective","month","depth","tres.cor","month.slide"
140.5,42,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
140.5,42.5,0.415,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
140.5,43,0.484,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
140.5,43.5,0.586,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
140.5,44,0.575,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141,25,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141,25.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141,26,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141,26.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141,27,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141,27.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141,28,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141,28.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141,29,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141,29.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141,30,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141,30.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141,31,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141,31.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141,32,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141,32.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141,33,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141,33.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141,34,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141,34.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141,35,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141,35.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141,36,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141,36.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141,37,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141,37.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141,38,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141,38.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141,39,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141,39.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141,40,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141,40.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141,41,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141,41.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141,42,0.423,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141,42.5,0.486,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141,43,0.429,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141,43.5,0.55,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141,44,0.507,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141.5,25,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141.5,25.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141.5,26,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141.5,26.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141.5,27,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141.5,27.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141.5,28,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141.5,28.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141.5,29,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141.5,29.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141.5,30,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141.5,30.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141.5,31,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141.5,31.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141.5,32,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141.5,32.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141.5,33,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141.5,33.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141.5,34,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141.5,34.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141.5,35,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141.5,35.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141.5,36,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141.5,36.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141.5,37,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141.5,37.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141.5,38,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141.5,38.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141.5,39,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141.5,39.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141.5,40,0.549,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141.5,40.5,0.541,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141.5,41,0.427,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141.5,41.5,0.44,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141.5,42,0.515,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141.5,42.5,0.526,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141.5,43,0.416,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141.5,43.5,0.55,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
141.5,44,0.599,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
142,25,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
142,25.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
142,26,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
142,26.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
142,27,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
142,27.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
142,28,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
142,28.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
142,29,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
142,29.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
142,30,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
142,30.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
142,31,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
142,31.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
142,32,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
142,32.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
142,33,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
142,33.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
142,34,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
142,34.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
142,35,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
142,35.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
142,36,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
142,36.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
142,37,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
142,37.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
142,38,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
142,38.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
142,39,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
142,39.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
142,40,0.538,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
142,40.5,0.547,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
142,41,0.461,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
142,41.5,0.45,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
142,42,0.493,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
142,42.5,0.548,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
142,43,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
142,43.5,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
142,44,NA,"2009,2015","2000~2018","Buri_rate.toyama.bay_month1-6_2000~2018",12,1,0.1,0
